DATASET_YR	REPRJ_ID	INUN_ID	EXAM_CODE	STUD_I	ADMS_REQ	ADMS_REC	ADMS_RFS	PLACE_REQ	PLACE_REC	PLACE_RFS	DESCR	ADMS_CONSIDER	ADMS_NOT_USED
2018	12	8635	SAT2	D									X
2018	12	8636	S1A	D	X								
2018	12	8639	ACT	D								X	
2018	12	8639	S1A	D	X								
2018	12	8639	S1S2A	D								X	
2018	12	8639	SAT1	D								X	
2018	12	8639	SAT2	D									X
2018	12	8640	S1A	D		X							
2018	12	8641	S1A	D	X								
2018	12	8643	S1A	D			X						
2018	12	8645	S1A	D	X								
2018	12	8645	S1S2A	D		X							
2018	12	8646	S1A	D	X								
2018	12	8649	S1A	D	X								
2018	12	8650	OTHT	D	X						ACT Compass		
2018	12	8654	S1A	D			X						
2018	12	8654	SAT2	D								X	
2018	12	8656	ACT	D								X	
2018	12	8656	S1A	D	X								
2018	12	8656	S1S2A	D								X	
2018	12	8656	SAT1	D								X	
2018	12	8656	SAT2	D									X
2018	12	8657	S1A	D			X						
2018	12	8659	S1A	D		X							
2018	12	8664	ACT	D								X	
2018	12	8664	S1A	D	X								
2018	12	8664	S1S2A	D								X	
2018	12	8664	SAT1	D								X	
2018	12	8664	SAT2	D								X	
2018	12	8668	S1A	D	X								
2018	12	8674	S1A	D	X								
2018	12	8675	S1A	D	X								
2018	12	8676	OTHT	D		X	X				ACT ASSET, ACT Compass		
2018	12	8676	S1A	D		X							
2018	12	8678	ACT	D		X							
2018	12	8678	SAT1	D								X	
2018	12	8679	ACT	D		X							
2018	12	8679	SAT1	D								X	
2018	12	8681	ACT	D		X							
2018	12	8683	S1A	D	X								
2018	12	8686	S1A	D	X								
2018	12	8691	S1A	D	X								
2018	12	8691	SAT2	D									X
2018	12	8692	S1A	D	X								
2018	12	8692	SAT2	D								X	
2018	12	8693	ACT	D								X	
2018	12	8693	S1A	D	X								
2018	12	8693	S1S2A	D									X
2018	12	8693	SAT1	D								X	
2018	12	8693	SAT2	D									X
2018	12	8695	ACT	D		X	X					X	
2018	12	8696	S1A	D	X								
2018	12	8697	ACT	D		X							
2018	12	8697	S1A	D	X								
2018	12	8698	OTHT	D			X						
2018	12	8698	S1A	D		X							
2018	12	8701	S1A	D	X								
2018	12	8702	S1A	D			X						
2018	12	8703	ACT	D								X	
2018	12	8703	S1A	D	X								
2018	12	8703	S1S2A	D									X
2018	12	8703	SAT1	D								X	
2018	12	8703	SAT2	D									X
2018	12	8705	S1A	D	X								
2018	12	8708	S1A	D	X								
2018	12	8709	S1A	D	X								
2018	12	8710	S1A	D	X								
2018	12	8710	SAT2	D								X	
2018	12	8714	S1A	D		X						X	
2018	12	8715	S1A	D	X								
2018	12	8715	SAT2	D			X						
2018	12	8717	S1A	D	X								
2018	12	8722	S1A	D	X								
2018	12	8722	S1S2A	D			X						
2018	12	8723	S1A	D	X								
2018	12	8728	S1A	D	X								
2018	12	8729	ACT	D		X							
2018	12	8729	S1A	D	X								
2018	12	8730	ACT	D		X							
2018	12	8730	S1A	D			X						
2018	12	8732	S1A	D	X								
2018	12	8733	S1A	D	X								
2018	12	8741	S1A	D		X							
2018	12	8745	OTHT	D			X				THEA		
2018	12	8747	S1A	D	X								
2018	12	8751	ACT	D		X							
2018	12	8751	S1A	D	X								
2018	12	8751	S1S2A	D									X
2018	12	8751	SAT1	D								X	
2018	12	8751	SAT2	D									X
2018	12	8752	S1A	D	X								
2018	12	8753	OTHT	D									X
2018	12	8753	S1A	D	X								
2018	12	8753	SAT2	D									X
2018	12	8757	S1A	D	X								
2018	12	8763	OTHT	D			X				ACT Compass/ACCUPLACER		
2018	12	8763	S1A	D			X						
2018	12	8767	ACT	D		X							
2018	12	8767	S1A	D	X								
2018	12	8771	OTHT	D							ACU Placer	X	
2018	12	8771	S1A	D	X								
2018	12	8772	S1A	D	X								
2018	12	8775	S1A	D	X								
2018	12	8778	ACT	D		X							
2018	12	8778	S1A	D	X								
2018	12	8780	ACT	D		X							
2018	12	8780	OTHT	D			X				TOEFL for international students		
2018	12	8780	S1A	D	X								
2018	12	8780	S1S2A	D									X
2018	12	8780	SAT1	D		X							
2018	12	8780	SAT2	D									X
2018	12	8781	OTHT	D	X						VCCS Math and English Assessments		
2018	12	8781	S1A	D								X	
2018	12	8781	SAT1	D								X	
2018	12	8782	OTHT	D			X				TABE, HESI for nursing students		
2018	12	8783	S1A	D	X								
2018	12	8784	S1A	D	X								
2018	12	8785	S1A	D			X						
2018	12	8788	S1A	D	X								
2018	12	8788	S1S2A	D			X						
2018	12	8796	ACT	D		X							
2018	12	8796	S1A	D	X								
2018	12	8797	S1A	D	X								
2018	12	8799	SAT1	D			X						
2018	12	8801	S1A	D	X								
2018	12	8805	S1A	D	X								
2018	12	8805	SAT2	D		X							
2018	12	8817	S1A	D			X						
2018	12	8823	S1A	D		X	X						
2018	12	8824	S1A	D			X						
2018	12	8825	S1A	D			X						
2018	12	8825	S1S2A	D									X
2018	12	8825	SAT2	D									X
2018	12	8826	S1A	D		X							
2018	12	8827	S1A	D	X								
2018	12	8828	S1A	D		X	X						
2018	12	8829	S1A	D	X								
2018	12	8829	S1S2A	D									X
2018	12	8829	SAT2	D									X
2018	12	8830	S1A	D	X								
2018	12	8831	S1A	D	X								
2018	12	8832	S1A	D	X								
2018	12	8832	SAT2	D								X	
2018	12	8833	ACT	D		X							
2018	12	8833	S1A	D	X								
2018	12	8833	S1S2A	D									X
2018	12	8833	SAT1	D		X							
2018	12	8833	SAT2	D									X
2018	12	8834	S1S2A	D	X								
2018	12	8834	SAT1	D		X							
2018	12	8835	ACT	D								X	
2018	12	8835	S1A	D			X						
2018	12	8835	S1S2A	D									X
2018	12	8835	SAT1	D								X	
2018	12	8835	SAT2	D									X
2018	12	8836	S1A	D	X								
2018	12	8837	ACT	D								X	
2018	12	8837	S1A	D	X								
2018	12	8837	S1S2A	D								X	
2018	12	8837	SAT1	D								X	
2018	12	8837	SAT2	D								X	
2018	12	8838	S1A	D	X								
2018	12	8839	S1A	D	X								
2018	12	8840	S1A	D	X								
2018	12	8841	S1A	D	X								
2018	12	8841	S1S2A	D								X	
2018	12	8842	S1A	D	X								
2018	12	8844	ACT	D								X	
2018	12	8844	S1A	D	X								
2018	12	8844	S1S2A	D								X	
2018	12	8844	SAT1	D		X							
2018	12	8844	SAT2	D									X
2018	12	8845	S1A	D	X								
2018	12	8845	SAT2	D								X	
2018	12	8848	S1A	D	X								
2018	12	8848	SAT2	D									X
2018	12	8850	S1A	D	X								
2018	12	8860	S1A	D	X								
2018	12	8861	S1A	D	X								
2018	12	8862	S1A	D	X								
2018	12	8864	S1A	D			X						
2018	12	8865	OTHT	D	X						Wonderlic aptitude test		
2018	12	8865	S1A	D		X							
2018	12	8867	OTHT	D			X				Applicants to Music and Technology or Visual Arts and Technology may submit a digital portfolio in place of standardized test scores. International applicants may submit 2 SAT II scores, 2 AP scores, or 2 IB scores in place of standardized test scores		
2018	12	8867	S1S2A	D			X						
2018	12	8868	ACT	D		X							
2018	12	8868	S1S2A	D	X								
2018	12	8868	SAT1	D		X							
2018	12	8868	SAT2	D		X							
2018	12	8870	S1A	D	X								
2018	12	8880	S1A	D								X	
2018	12	8880	SAT2	D								X	
2018	12	8883	S1A	D		X							
2018	12	8884	S1A	D	X								
2018	12	8886	OTHT	D	X						ACT Compass/ACT ASSET		
2018	12	8886	S1A	D			X						
2018	12	8887	S1A	D		X							
2018	12	8888	OTHT	D	X						CPT		
2018	12	8889	ACT	D								X	
2018	12	8889	S1A	D								X	
2018	12	8889	SAT1	D								X	
2018	12	8892	S1A	D	X								
2018	12	8894	S1A	D	X								
2018	12	8894	SAT2	D								X	
2018	12	8895	S1A	D	X								
2018	12	8895	SAT2	D									X
2018	12	8897	S1A	D			X						
2018	12	8898	S1A	D	X								
2018	12	8902	S1A	D	X								
2018	12	8909	ACT	D			X						
2018	12	8909	OTHT	D	X						CPAt		
2018	12	8909	SAT1	D			X						
2018	12	8916	S1A	D	X								
2018	12	8919	S1A	D	X								
2018	12	8929	ACT	D								X	
2018	12	8929	S1A	D								X	
2018	12	8929	S1S2A	D								X	
2018	12	8929	SAT1	D								X	
2018	12	8929	SAT2	D								X	
2018	12	8931	OTHT	D			X				institutional entrance exam		
2018	12	8931	S1A	D			X						
2018	12	8932	S1A	D	X								
2018	12	8933	ACT	D		X							
2018	12	8933	S1A	D	X								
2018	12	8935	ACT	D								X	
2018	12	8935	S1A	D	X								
2018	12	8935	S1S2A	D								X	
2018	12	8935	SAT1	D								X	
2018	12	8935	SAT2	D								X	
2018	12	8938	S1A	D	X								
2018	12	8939	S1A	D	X								
2018	12	8943	S1A	D	X								
2018	12	8943	SAT2	D								X	
2018	12	8947	S1A	D	X								
2018	12	8947	SAT2	D									X
2018	12	8948	S1A	D			X						
2018	12	8950	OTHT	D	X						Texas Success Initiative assessment		
2018	12	8956	S1A	D	X								
2018	12	8958	S1A	D	X								
2018	12	8959	S1A	D			X						
2018	12	8960	OTHT	D	X						ACT, SAT, or ACT Compass		
2018	12	8963	S1A	D	X								
2018	12	8965	S1A	D	X								
2018	12	8966	S1A	D								X	
2018	12	8969	OTHT	D			X				NET		
2018	12	8969	S1A	D		X							
2018	12	8971	S1A	D	X								
2018	12	8972	S1A	D		X							
2018	12	8980	S1A	D			X						
2018	12	8980	SAT2	D								X	
2018	12	8984	S1A	D	X								
2018	12	8990	S1A	D	X								
2018	12	8991	S1A	D		X							
2018	12	8991	S1S2A	D									X
2018	12	8991	SAT2	D									X
2018	12	8992	S1A	D	X								
2018	12	8995	S1A	D								X	
2018	12	8995	S1S2A	D									X
2018	12	8995	SAT2	D									X
2018	12	8998	S1A	D	X								
2018	12	8999	OTHT	D		X							
2018	12	8999	S1A	D		X							
2018	12	9001	S1A	D	X								
2018	12	9010	S1A	D								X	
2018	12	9010	S1S2A	D		X						X	
2018	12	9013	S1A	D			X						
2018	12	9014	S1A	D	X								
2018	12	9015	S1A	D	X								
2018	12	9016	S1A	D								X	
2018	12	9016	SAT2	D								X	
2018	12	9017	S1A	D		X							
2018	12	9018	S1A	D	X								
2018	12	9019	S1A	D	X								
2018	12	9024	S1A	D	X								
2018	12	9026	S1A	D	X								
2018	12	9028	OTHT	D	X						ACCUPLACER		
2018	12	9029	S1A	D	X								
2018	12	9035	S1A	D	X								
2018	12	9036	OTHT	D			X				art portfolio in lieu of Subject Tests for applicants to the School of Museum of Fine Arts		
2018	12	9036	S1A	D	X								
2018	12	9037	S1A	D	X								
2018	12	9037	SAT2	D								X	
2018	12	9041	ACT	D	X								
2018	12	9042	S1A	D	X								
2018	12	9043	S1A	D	X								
2018	12	9043	SAT1	D		X							
2018	12	9050	S1A	D	X								
2018	12	9051	S1A	D	X								
2018	12	9053	ACT	D								X	
2018	12	9053	OTHT	D			X				SAT I and two SAT II tests or ACT for leadership in medicine program, SAT or ACT for law and public policy program		
2018	12	9053	S1A	D								X	
2018	12	9053	S1S2A	D			X						
2018	12	9053	SAT1	D			X						
2018	12	9053	SAT2	D								X	
2018	12	9057	S1A	D	X								
2018	12	9061	S1A	D	X								
2018	12	9063	S1A	D	X								
2018	12	9070	S1A	D	X								
2018	12	9071	S1A	D	X								
2018	12	9072	S1A	D	X								
2018	12	9080	S1A	D		X						X	
2018	12	9082	S1A	D			X						
2018	12	9086	ACT	D									X
2018	12	9086	OTHT	D		X					CEEB or PEAU		
2018	12	9086	S1A	D									X
2018	12	9086	S1S2A	D									X
2018	12	9086	SAT1	D								X	
2018	12	9086	SAT2	D									X
2018	12	9103	S1A	D	X								
2018	12	9104	OTHT	D		X	X				ACT Compass		
2018	12	9104	S1A	D		X	X						
2018	12	9105	S1A	D	X								
2018	12	9106	S1A	D	X								
2018	12	9107	S1A	D	X								
2018	12	9111	S1A	D	X								
2018	12	9112	S1A	D		X							
2018	12	9113	OTHT	D	X						ACT, SAT or ACCUPLACER		
2018	12	9115	OTHT	D	X						ACCUPLACER		
2018	12	9121	OTHT	D		X					ACCUPLACER		
2018	12	9121	S1A	D		X							
2018	12	9125	OTHT	D		X					AP		
2018	12	9125	S1S2A	D		X							
2018	12	9127	ACT	D								X	
2018	12	9127	S1A	D		X							
2018	12	9127	S1S2A	D								X	
2018	12	9127	SAT1	D								X	
2018	12	9127	SAT2	D									X
2018	12	9128	S1A	D	X								
2018	12	9129	S1A	D	X								
2018	12	9131	S1A	D	X								
2018	12	9135	S1A	D	X								
2018	12	9140	S1A	D	X								
2018	12	9142	OTHT	D			X				SAT or ACT plus Writing required of applicants following US curriculum		
2018	12	9142	S1A	D			X						
2018	12	9143	S1A	D			X						
2018	12	9144	S1A	D	X								
2018	12	9144	SAT2	D		X							
2018	12	9145	S1A	D	X								
2018	12	9145	SAT2	D								X	
2018	12	9148	S1A	D	X								
2018	12	9149	S1A	D	X								
2018	12	9150	S1A	D	X								
2018	12	9151	OTHT	D	X						ACT Assessment with Writing or SAT Reasoning Test, plus two SAT Subject Tests		
2018	12	9151	S1S2A	D	X								
2018	12	9153	S1A	D	X								
2018	12	9153	SAT2	D		X							
2018	12	9154	S1A	D	X								
2018	12	9154	SAT2	D									X
2018	12	9158	S1A	D	X								
2018	12	9159	S1A	D	X								
2018	12	9159	SAT2	D									X
2018	12	9162	S1A	D	X								
2018	12	9163	S1A	D	X								
2018	12	9166	S1A	D	X								
2018	12	9166	SAT2	D									X
2018	12	9167	S1A	D	X								
2018	12	9168	S1A	D	X								
2018	12	9174	S1A	D	X								
2018	12	9179	S1A	D	X								
2018	12	9180	S1A	D	X								
2018	12	9181	S1A	D	X								
2018	12	9181	SAT2	D		X	X						
2018	12	9182	S1A	D	X								
2018	12	9183	S1A	D	X								
2018	12	9183	S1S2A	D								X	
2018	12	9183	SAT2	D								X	
2018	12	9185	S1A	D	X								
2018	12	9187	S1A	D			X						
2018	12	9188	S1A	D	X								
2018	12	9188	SAT2	D			X						
2018	12	9189	S1A	D	X								
2018	12	9192	S1A	D	X								
2018	12	9193	S1A	D	X								
2018	12	9194	S1A	D	X								
2018	12	9195	ACT	D		X							
2018	12	9195	S1A	D	X								
2018	12	9195	S1S2A	D									X
2018	12	9195	SAT1	D		X							
2018	12	9195	SAT2	D									X
2018	12	9197	OTHT	D			X				TOEFL for international applicants		
2018	12	9202	S1A	D			X						
2018	12	9207	S1A	D	X								
2018	12	9208	S1A	D	X								
2018	12	9209	S1A	D	X								
2018	12	9210	S1A	D			X						
2018	12	9213	S1A	D	X								
2018	12	9214	S1A	D	X								
2018	12	9217	S1A	D	X								
2018	12	9220	S1A	D	X								
2018	12	9221	S1A	D		X							
2018	12	9222	S1A	D	X								
2018	12	9224	S1A	D	X								
2018	12	9225	S1A	D		X							
2018	12	9227	S1A	D			X						
2018	12	9228	S1A	D	X								
2018	12	9233	OTHT	D			X				TOEFL for students whose primary language is not English		
2018	12	9233	S1A	D			X						
2018	12	9234	OTHT	D			X				short answer questions for No Test option		
2018	12	9234	S1A	D	X								
2018	12	9236	S1A	D								X	
2018	12	9237	S1A	D			X						
2018	12	9237	S1S2A	D								X	
2018	12	9239	S1A	D	X								
2018	12	9239	SAT2	D									X
2018	12	9240	ACT	D								X	
2018	12	9240	S1A	D								X	
2018	12	9240	S1S2A	D								X	
2018	12	9240	SAT1	D								X	
2018	12	9240	SAT2	D								X	
2018	12	9245	S1A	D	X								
2018	12	9246	S1A	D	X								
2018	12	9250	S1A	D	X								
2018	12	9250	S1S2A	D									X
2018	12	9250	SAT2	D									X
2018	12	9251	S1A	D	X								
2018	12	9257	S1A	D	X								
2018	12	9258	S1A	D			X						
2018	12	9258	S1S2A	D									X
2018	12	9258	SAT2	D									X
2018	12	9262	S1A	D	X								
2018	12	9262	S1S2A	D			X						
2018	12	9263	S1A	D	X								
2018	12	9263	S1S2A	D								X	
2018	12	9263	SAT2	D			X						
2018	12	9264	ACT	D								X	
2018	12	9264	S1A	D	X								
2018	12	9264	SAT1	D								X	
2018	12	9265	S1A	D	X								
2018	12	9267	S1A	D	X								
2018	12	9271	S1A	D	X								
2018	12	9272	S1A	D	X								
2018	12	9273	ACT	D		X							
2018	12	9273	S1A	D	X								
2018	12	9276	S1A	D	X								
2018	12	9278	ACT	D		X							
2018	12	9278	S1A	D	X								
2018	12	9279	S1A	D	X								
2018	12	9280	ACT	D		X							
2018	12	9280	S1A	D	X								
2018	12	9281	S1A	D	X								
2018	12	9287	S1A	D	X								
2018	12	9288	S1A	D	X								
2018	12	9290	ACT	D		X							
2018	12	9290	S1A	D	X								
2018	12	9290	S1S2A	D									X
2018	12	9290	SAT1	D								X	
2018	12	9290	SAT2	D									X
2018	12	9291	S1A	D	X								
2018	12	9294	S1A	D	X								
2018	12	9295	S1A	D	X								
2018	12	9298	SAT1	D			X						
2018	12	9299	SAT1	D	X								
2018	12	9301	S1A	D	X								
2018	12	9302	S1A	D	X								
2018	12	9303	S1A	D	X								
2018	12	9303	SAT2	D									X
2018	12	9304	S1A	D	X								
2018	12	9305	ACT	D									X
2018	12	9305	SAT1	D									X
2018	12	9306	S1A	D		X							
2018	12	9309	S1A	D	X								
2018	12	9311	S1A	D	X								
2018	12	9312	S1A	D	X								
2018	12	9312	SAT2	D								X	
2018	12	9313	S1A	D	X								
2018	12	9313	SAT2	D								X	
2018	12	9314	S1A	D	X								
2018	12	9315	S1A	D	X								
2018	12	9315	SAT2	D								X	
2018	12	9316	S1A	D	X								
2018	12	9318	S1S2A	D			X						
2018	12	9320	ACT	D								X	
2018	12	9320	S1A	D	X								
2018	12	9320	S1S2A	D									X
2018	12	9320	SAT1	D								X	
2018	12	9320	SAT2	D									X
2018	12	9321	ACT	D		X							
2018	12	9321	S1A	D	X								
2018	12	9321	S1S2A	D									X
2018	12	9321	SAT1	D		X							
2018	12	9321	SAT2	D									X
2018	12	9322	OTHT	D									X
2018	12	9322	S1A	D	X								
2018	12	9324	S1A	D	X								
2018	12	9324	SAT2	D			X						
2018	12	9325	S1A	D	X								
2018	12	9328	S1A	D	X								
2018	12	9328	S1S2A	D			X						
2018	12	9332	OTHT	D			X				SAT or ACT for American citizens		
2018	12	9334	S1A	D	X								
2018	12	9334	SAT2	D		X							
2018	12	9336	S1A	D	X								
2018	12	9337	S1A	D	X								
2018	12	9338	S1A	D	X								
2018	12	9339	S1A	D	X								
2018	12	9340	S1A	D	X								
2018	12	9343	ACT	D		X							
2018	12	9343	S1A	D	X								
2018	12	9343	SAT1	D		X							
2018	12	9344	S1A	D		X							
2018	12	9345	OTHT	D	X						PAA		
2018	12	9345	SAT1	D	X								
2018	12	9345	SAT2	D	X								
2018	12	9346	OTHT	D	X						PAA or SAT, CEEB		
2018	12	9346	SAT2	D	X								
2018	12	9347	OTHT	D	X						College Board exam		
2018	12	9348	ACT	D	X								
2018	12	9348	OTHT	D	X						CEEB		
2018	12	9348	SAT1	D	X								
2018	12	9348	SAT2	D	X								
2018	12	9349	OTHT	D	X						CEEB		
2018	12	9349	SAT1	D			X						
2018	12	9351	OTHT	D	X						CEEB		
2018	12	9351	SAT2	D	X								
2018	12	9352	OTHT	D	X						Pruebas de Evaluacion y Admision Universitaria (PEAU)		
2018	12	9352	S1A	D								X	
2018	12	9352	SAT2	D								X	
2018	12	9353	OTHT	D	X						PEAU, CEEB		
2018	12	9353	SAT2	D	X								
2018	12	9355	OTHT	D	X						CEEB University Evaluation and Admissions Tests (PEAU)		
2018	12	9356	OTHT	D	X						College Entrance Examination Board (CEEB) Aptitude Test in mathematics and verbal reasoning and the Academic Achievement Test in English, mathematics and Spanish		
2018	12	9356	SAT1	D	X								
2018	12	9358	S1A	D								X	
2018	12	9360	S1A	D	X								
2018	12	9361	S1A	D			X						
2018	12	9362	S1A	D	X								
2018	12	9362	SAT2	D									X
2018	12	9363	S1A	D	X								
2018	12	9363	SAT2	D								X	
2018	12	9364	S1A	D		X							
2018	12	9364	S1S2A	D			X						
2018	12	9364	SAT2	D		X							
2018	12	9367	OTHT	D			X						
2018	12	9367	S1A	D	X								
2018	12	9369	S1A	D	X								
2018	12	9370	OTHT	D			X				TOEFL, IELTS or PTE Academic if English is not the student's native language		
2018	12	9370	S1A	D	X								
2018	12	9372	S1A	D	X								
2018	12	9372	SAT2	D								X	
2018	12	9375	S1A	D	X								
2018	12	9376	S1A	D	X								
2018	12	9379	S1A	D			X						
2018	12	9380	S1A	D	X								
2018	12	9381	S1A	D	X								
2018	12	9382	S1A	D	X								
2018	12	9383	S1A	D	X								
2018	12	9384	S1A	D	X								
2018	12	9385	S1A	D	X								
2018	12	9386	S1A	D	X								
2018	12	9387	S1A	D	X								
2018	12	9388	S1A	D	X								
2018	12	9391	S1A	D	X								
2018	12	9392	S1A	D	X								
2018	12	9393	S1A	D	X								
2018	12	9393	SAT2	D									X
2018	12	9395	SAT1	D	X								
2018	12	9396	S1A	D	X								
2018	12	9398	S1A	D	X								
2018	12	9398	S1S2A	D									X
2018	12	9398	SAT2	D									X
2018	12	9399	ACT	D								X	
2018	12	9399	S1A	D	X								
2018	12	9399	S1S2A	D								X	
2018	12	9399	SAT1	D								X	
2018	12	9399	SAT2	D								X	
2018	12	9400	S1A	D	X								
2018	12	9403	S1A	D	X								
2018	12	9406	S1A	D	X								
2018	12	9407	S1A	D	X								
2018	12	9407	SAT2	D									X
2018	12	9408	S1A	D	X								
2018	12	9413	S1A	D	X								
2018	12	9414	S1A	D	X								
2018	12	9414	SAT2	D									X
2018	12	9415	OTHT	D			X				THEA		
2018	12	9415	S1A	D	X								
2018	12	9416	S1A	D	X								
2018	12	9417	ACT	D								X	
2018	12	9417	S1A	D	X								
2018	12	9417	S1S2A	D								X	
2018	12	9417	SAT1	D								X	
2018	12	9417	SAT2	D									X
2018	12	9418	S1A	D	X								
2018	12	9420	OTHT	D	X						HESI A2-Nursing Entrance Test for BSN programs		
2018	12	9423	S1A	D	X								
2018	12	9427	SAT1	D			X						
2018	12	9428	S1A	D	X								
2018	12	9428	S1S2A	D		X							
2018	12	9430	OTHT	D			X				TOEFL for international students		
2018	12	9430	S1A	D		X							
2018	12	9430	SAT2	D								X	
2018	12	9432	S1A	D	X								
2018	12	9433	S1S2A	D	X								
2018	12	9435	S1A	D	X								
2018	12	9438	S1A	D	X								
2018	12	9439	S1A	D	X								
2018	12	9441	S1A	D	X								
2018	12	9445	S1A	D	X								
2018	12	9448	S1A	D	X								
2018	12	9450	S1S2A	D	X								
2018	12	9453	S1S2A	D			X						
2018	12	9455	ACT	D	X								
2018	12	9455	SAT1	D								X	
2018	12	9456	ACT	D	X								
2018	12	9456	SAT1	D								X	
2018	12	9457	ACT	D	X								
2018	12	9457	SAT1	D								X	
2018	12	9458	ACT	D	X								
2018	12	9458	SAT1	D								X	
2018	12	9459	S1A	D	X								
2018	12	9459	SAT1	D								X	
2018	12	9460	ACT	D	X								
2018	12	9460	SAT1	D								X	
2018	12	9461	ACT	D	X								
2018	12	9461	SAT1	D								X	
2018	12	9462	ACT	D	X								
2018	12	9462	SAT1	D								X	
2018	12	9463	ACT	D	X								
2018	12	9463	SAT1	D								X	
2018	12	9464	ACT	D	X								
2018	12	9464	SAT1	D								X	
2018	12	9465	ACT	D	X								
2018	12	9465	SAT1	D								X	
2018	12	9466	ACT	D	X								
2018	12	9466	SAT1	D								X	
2018	12	9467	ACT	D	X								
2018	12	9467	SAT1	D								X	
2018	12	9469	S1A	D	X								
2018	12	9470	S1A	D	X								
2018	12	9471	S1A	D	X								
2018	12	9472	S1A	D	X								
2018	12	9472	SAT2	D									X
2018	12	9473	OTHT	D			X				TOEFL for students whose native language is not English and who were not educated in an entirely English-speaking country		
2018	12	9473	S1A	D	X								
2018	12	9474	ACT	D	X								
2018	12	9475	S1A	D			X						
2018	12	9476	S1A	D	X								
2018	12	9477	ACT	D		X							
2018	12	9477	S1A	D	X								
2018	12	9478	S1A	D	X								
2018	12	9479	S1A	D	X								
2018	12	9480	S1A	D	X								
2018	12	9481	S1A	D	X								
2018	12	9481	S1S2A	D									X
2018	12	9481	SAT2	D									X
2018	12	9483	S1A	D	X								
2018	12	9488	S1A	D	X								
2018	12	9491	S1A	D	X								
2018	12	9492	S1A	D			X					X	
2018	12	9492	S1S2A	D									X
2018	12	9492	SAT2	D									X
2018	12	9493	S1A	D	X								
2018	12	9493	SAT2	D									X
2018	12	9494	S1A	D	X								
2018	12	9500	S1A	D	X								
2018	12	9503	S1A	D	X								
2018	12	9504	S1A	D		X							
2018	12	9505	S1A	D	X								
2018	12	9506	S1A	D	X								
2018	12	9509	ACT	D								X	
2018	12	9509	S1A	D	X								
2018	12	9509	S1S2A	D								X	
2018	12	9509	SAT1	D								X	
2018	12	9509	SAT2	D								X	
2018	12	9510	S1A	D	X								
2018	12	9511	S1A	D	X								
2018	12	9511	SAT2	D								X	
2018	12	9521	S1A	D			X						
2018	12	9521	S1S2A	D								X	
2018	12	9527	S1A	D	X								
2018	12	9530	S1A	D	X								
2018	12	9537	S1A	D			X						
2018	12	9542	OTHT	D			X				Wonderlic aptitude test		
2018	12	9542	S1A	D	X								
2018	12	9543	ACT	D									X
2018	12	9543	S1A	D	X								
2018	12	9543	S1S2A	D									X
2018	12	9543	SAT1	D									X
2018	12	9543	SAT2	D									X
2018	12	9544	S1A	D	X								
2018	12	9545	S1A	D	X								
2018	12	9546	S1A	D	X								
2018	12	9547	S1A	D	X								
2018	12	9550	S1A	D	X								
2018	12	9551	S1A	D			X						
2018	12	9552	S1A	D		X							
2018	12	9553	S1A	D	X								
2018	12	9555	S1A	D			X					X	
2018	12	9556	ACT	D								X	
2018	12	9556	S1A	D								X	
2018	12	9556	S1S2A	D								X	
2018	12	9556	SAT1	D								X	
2018	12	9556	SAT2	D								X	
2018	12	9559	S1A	D	X								
2018	12	9563	S1A	D	X								
2018	12	9565	OTHT	D									X
2018	12	9565	S1A	D			X						
2018	12	9569	S1A	D	X								
2018	12	9571	S1A	D	X								
2018	12	9574	ACT	D								X	
2018	12	9574	S1A	D	X								
2018	12	9574	S1S2A	D								X	
2018	12	9574	SAT1	D								X	
2018	12	9574	SAT2	D								X	
2018	12	9577	ACT	D	X								
2018	12	9577	S1S2A	D								X	
2018	12	9578	S1A	D								X	
2018	12	9578	SAT2	D									X
2018	12	9579	S1A	D	X								
2018	12	9579	SAT2	D								X	
2018	12	9581	S1A	D	X								
2018	12	9585	S1A	D	X								
2018	12	9588	S1A	D	X								
2018	12	9588	SAT2	D								X	
2018	12	9589	S1A	D		X							
2018	12	9591	OTHT	D									X
2018	12	9591	S1A	D	X								
2018	12	9596	S1A	D	X								
2018	12	9597	S1A	D			X						
2018	12	9599	S1A	D	X								
2018	12	9601	S1A	D	X								
2018	12	9603	S1A	D			X						
2018	12	9604	S1A	D	X								
2018	12	9604	SAT2	D	X								
2018	12	9605	OTHT	D			X				ACCUPLACER		
2018	12	9605	S1A	D		X							
2018	12	9606	S1A	D	X								
2018	12	9608	S1A	D	X								
2018	12	9609	S1A	D								X	
2018	12	9609	SAT2	D									X
2018	12	9612	S1A	D	X								
2018	12	9614	S1A	D	X								
2018	12	9614	SAT2	D								X	
2018	12	9615	S1S2A	D			X					X	
2018	12	9617	OTHT	D			X				exam for nursing		
2018	12	9617	SAT1	D	X								
2018	12	9620	OTHT	D	X						SAT, ACT or ACT Compass		
2018	12	9622	SAT1	D		X							
2018	12	9624	S1A	D	X								
2018	12	9628	S1A	D	X								
2018	12	9630	ACT	D		X							
2018	12	9630	S1A	D	X								
2018	12	9631	S1A	D		X							
2018	12	9633	S1A	D		X							
2018	12	9635	S1A	D	X								
2018	12	9637	ACT	D		X							
2018	12	9637	S1A	D		X							
2018	12	9638	S1A	D	X								
2018	12	9639	S1A	D	X								
2018	12	9639	SAT2	D								X	
2018	12	9640	S1A	D	X								
2018	12	9641	S1A	D	X								
